City,State,Speed,Company,Cord,Code,Longitude,Latitude
Toropi,RS,29.4,TIM,"[-54.2295, -29.4795]",4321493,-54.2295,-29.4795
Torre de Pedra,SP,87.67,VIVO,"[-48.1995, -23.2425]",3554656,-48.1995,-23.2425
Torres,RS,83.44,CLARO,"[-49.7745, -29.3175]",4321501,-49.7745,-29.3175
Torrinha,SP,62.88,CLARO,"[-48.1725, -22.4325]",3554706,-48.1725,-22.4325
Touros,RN,55.75,VIVO,"[-35.4645, -5.1975]",2414407,-35.4645,-5.1975
Trabiju,SP,66.0,VIVO,"[-48.3345, -22.0455]",3554755,-48.3345,-22.0455
Tracuateua,PA,47.47,CLARO,"[-46.8945, -1.0755]",1508035,-46.8945,-1.0755
Tracunhaém,PE,30.1,CLARO,"[-35.2485, -7.7985]",2615508,-35.2485,-7.7985
Traipu,AL,45.95,VIVO,"[-36.9945, -9.9675]",2709202,-36.9945,-9.9675
Trairi,CE,74.97,VIVO,"[-39.2355, -3.2355]",2313500,-39.2355,-3.2355
Trajano de Moraes,RJ,15.07,TIM,"[-42.1605, -22.0725]",3305901,-42.1605,-22.0725
Tramandaí,RS,161.53,CLARO,"[-50.1345, -29.9835]",4321600,-50.1345,-29.9835
Travesseiro,RS,20.33,CLARO,"[-52.0965, -29.2905]",4321626,-52.0965,-29.2905
Tremedal,BA,64.87,VIVO,"[-41.4045, -14.9715]",2931806,-41.4045,-14.9715
Tremembé,SP,50.83,VIVO,"[-45.6435, -22.9635]",3554805,-45.6435,-22.9635
Treviso,SC,2.92,TIM,"[-49.4595, -28.4535]",4218350,-49.4595,-28.4535
Treze Tílias,SC,32.0,VIVO,"[-51.4035, -27.0045]",4218509,-51.4035,-27.0045
Treze de Maio,SC,53.89,CLARO,"[-49.1535, -28.5615]",4218400,-49.1535,-28.5615
Trindade,GO,62.07,CLARO,"[-49.4865, -16.6365]",5221403,-49.4865,-16.6365
Trindade,PE,20.68,VIVO,"[-40.2705, -7.7535]",2615607,-40.2705,-7.7535
Trindade do Sul,RS,40.89,VIVO,"[-52.9065, -27.5265]",4321956,-52.9065,-27.5265
Triunfo,PB,33.94,TIM,"[-38.5965, -6.5835]",2516805,-38.5965,-6.5835
Triunfo,PE,59.85,TIM,"[-38.1195, -7.8435]",2615706,-38.1195,-7.8435
Triunfo,RS,76.42,CLARO,"[-51.7185, -29.9295]",4322004,-51.7185,-29.9295
Triunfo Potiguar,RN,26.0,TIM,"[-37.1925, -5.8635]",2414456,-37.1925,-5.8635
Trizidela do Vale,MA,40.08,CLARO,"[-44.6175, -4.5675]",2112233,-44.6175,-4.5675
Trombas,GO,64.41,CLARO,"[-48.7485, -13.5135]",5221452,-48.7485,-13.5135
Trombudo Central,SC,42.49,CLARO,"[-49.7835, -27.2835]",4218608,-49.7835,-27.2835
Três Arroios,RS,17.91,CLARO,"[-52.1505, -27.4995]",4321634,-52.1505,-27.4995
Três Barras,SC,53.09,CLARO,"[-50.3055, -26.1225]",4218301,-50.3055,-26.1225
Três Barras do Paraná,PR,108.77,CLARO,"[-53.1945, -25.4205]",4127858,-53.1945,-25.4205
Três Cachoeiras,RS,56.58,VIVO,"[-49.9095, -29.4435]",4321667,-49.9095,-29.4435
Três Corações,MG,94.59,CLARO,"[-45.2835, -21.6585]",3169307,-45.2835,-21.6585
Três Coroas,RS,46.83,CLARO,"[-50.7915, -29.5065]",4321709,-50.7915,-29.5065
Três Forquilhas,RS,10.6,VIVO,"[-50.0265, -29.5335]",4321832,-50.0265,-29.5335
Três Fronteiras,SP,61.58,TIM,"[-50.8815, -20.2365]",3554904,-50.8815,-20.2365
Três Lagoas,MS,74.18,VIVO,"[-51.6195, -20.5965]",5008305,-51.6195,-20.5965
Três Marias,MG,74.67,CLARO,"[-45.2205, -18.2115]",3169356,-45.2205,-18.2115
Três Palmeiras,RS,70.49,VIVO,"[-52.8525, -27.6165]",4321857,-52.8525,-27.6165
Três Passos,RS,79.17,VIVO,"[-53.9595, -27.4365]",4321907,-53.9595,-27.4365
Três Pontas,MG,84.11,CLARO,"[-45.5175, -21.3705]",3169406,-45.5175,-21.3705
Três Ranchos,GO,76.89,VIVO,"[-47.7765, -18.3645]",5221304,-47.7765,-18.3645
Três Rios,RJ,72.39,VIVO,"[-43.1955, -22.0725]",3306008,-43.1955,-22.0725
Três de Maio,RS,76.85,VIVO,"[-54.2385, -27.7515]",4321808,-54.2385,-27.7515
Tubarão,SC,118.265,TIM,"[-48.9915, -28.4715]",4218707,-48.9915,-28.4715
Tucano,BA,60.37,CLARO,"[-38.8035, -10.9845]",2931905,-38.8035,-10.9845
Tucumã,PA,61.89,VIVO,"[-51.1785, -6.7545]",1508084,-51.1785,-6.7545
Tucunduva,RS,51.02,VIVO,"[-54.4365, -27.6525]",4322103,-54.4365,-27.6525
Tucuruí,PA,53.35,CLARO,"[-49.6845, -3.7665]",1508100,-49.6845,-3.7665
Tufilândia,MA,63.61,CLARO,"[-45.6255, -3.6765]",2112274,-45.6255,-3.6765
Tuiuti,SP,57.51,CLARO,"[-46.6965, -22.8195]",3554953,-46.6965,-22.8195
Tumiritinga,MG,68.47,VIVO,"[-41.6385, -18.9765]",3169505,-41.6385,-18.9765
Tunas do Paraná,PR,64.33,CLARO,"[-49.0905, -24.9705]",4127882,-49.0905,-24.9705
Tuneiras do Oeste,PR,44.16,TIM,"[-52.8435, -23.9535]",4127908,-52.8435,-23.9535
Tuntum,MA,50.58,CLARO,"[-44.6445, -5.2605]",2112308,-44.6445,-5.2605
Tunápolis,SC,48.52,VIVO,"[-53.6445, -26.9685]",4218756,-53.6445,-26.9685
Tupaciguara,MG,62.9,VIVO,"[-48.6945, -18.6075]",3169604,-48.6945,-18.6075
Tupanatinga,PE,22.47,TIM,"[-37.3365, -8.7525]",2615805,-37.3365,-8.7525
Tupanciretã,RS,40.3,VIVO,"[-53.8425, -29.0835]",4322202,-53.8425,-29.0835
Tupandi,RS,54.07,VIVO,"[-51.4215, -29.4705]",4322251,-51.4215,-29.4705
Tuparendi,RS,57.14,VIVO,"[-54.4815, -27.7515]",4322301,-54.4815,-27.7515
Tuparetama,PE,36.83,VIVO,"[-37.3095, -7.6005]",2615904,-37.3095,-7.6005
Tupi Paulista,SP,52.63,VIVO,"[-51.5835, -21.3975]",3555109,-51.5835,-21.3975
Tupirama,TO,24.18,CLARO,"[-48.1905, -8.9775]",1721257,-48.1905,-8.9775
Tupiratins,TO,25.21,CLARO,"[-48.1365, -8.4015]",1721307,-48.1365,-8.4015
Tupã,SP,55.74,TIM,"[-50.5215, -21.9375]",3555000,-50.5215,-21.9375
Tupãssi,PR,16.060000000000002,TIM,"[-53.5095, -24.5925]",4127957,-53.5095,-24.5925
Turiaçu,MA,51.75,CLARO,"[-45.3645, -1.6695]",2112407,-45.3645,-1.6695
Turilândia,MA,41.42,CLARO,"[-45.3105, -2.2275]",2112456,-45.3105,-2.2275
Turiúba,SP,81.37,VIVO,"[-50.1075, -20.9475]",3555208,-50.1075,-20.9475
Turmalina,MG,48.38,VIVO,"[-43.0425, -17.2575]",3169703,-43.0425,-17.2575
Turmalina,SP,53.33,VIVO,"[-50.4765, -20.0475]",3555307,-50.4765,-20.0475
Tururu,CE,34.25,VIVO,"[-39.4335, -3.5955]",2313559,-39.4335,-3.5955
Turuçu,RS,43.34,CLARO,"[-52.1775, -31.4235]",4322327,-52.1775,-31.4235
Turvelândia,GO,52.49,CLARO,"[-50.2965, -17.8515]",5221551,-50.2965,-17.8515
Turvo,PR,36.5,VIVO,"[-51.5475, -25.0425]",4127965,-51.5475,-25.0425
Turvo,SC,62.48,CLARO,"[-49.6845, -28.9215]",4218806,-49.6845,-28.9215
Turvolândia,MG,40.89,VIVO,"[-45.7965, -21.8835]",3169802,-45.7965,-21.8835
Turvânia,GO,45.54,VIVO,"[-50.1345, -16.6005]",5221502,-50.1345,-16.6005
Tutóia,MA,54.96,CLARO,"[-42.3045, -2.9025]",2112506,-42.3045,-2.9025
Uauá,BA,51.84,VIVO,"[-39.4875, -9.8325]",2932002,-39.4875,-9.8325
Ubaitaba,BA,28.06,VIVO,"[-39.3255, -14.3055]",2932200,-39.3255,-14.3055
Ubajara,CE,53.61,VIVO,"[-40.9185, -3.8475]",2313609,-40.9185,-3.8475
Ubaporanga,MG,59.4,VIVO,"[-42.1065, -19.6335]",3170057,-42.1065,-19.6335
Ubarana,SP,68.13,VIVO,"[-49.7115, -21.1635]",3555356,-49.7115,-21.1635
Ubatuba,SP,101.24000000000001,TIM,"[-45.0585, -23.4585]",3555406,-45.0585,-23.4585
Ubatã,BA,36.11,VIVO,"[-39.5145, -14.2155]",2932309,-39.5145,-14.2155
Ubaí,MG,21.99,VIVO,"[-45.0585, -16.3755]",3170008,-45.0585,-16.3755
Ubaíra,BA,4.6,CLARO,"[-39.6585, -13.2615]",2932101,-39.6585,-13.2615
Uberaba,MG,168.38500000000002,TIM,"[-47.9025, -19.7325]",3170107,-47.9025,-19.7325
Uberlândia,MG,197.11499999999998,TIM,"[-48.1905, -18.9135]",3170206,-48.1905,-18.9135
Ubirajara,SP,112.18,VIVO,"[-49.6665, -22.5315]",3555505,-49.6665,-22.5315
Ubiratã,PR,53.55,CLARO,"[-52.9875, -24.5295]",4128005,-52.9875,-24.5295
Ubá,MG,103.3,CLARO,"[-42.9525, -21.0915]",3169901,-42.9525,-21.0915
Uchoa,SP,90.04,VIVO,"[-49.1715, -20.9475]",3555604,-49.1715,-20.9475
Uibaí,BA,25.56,VIVO,"[-42.1605, -11.2635]",2932408,-42.1605,-11.2635
Uirapuru,GO,64.94,CLARO,"[-49.9185, -14.2875]",5221577,-49.9185,-14.2875
Uiraúna,PB,19.535,CLARO,"[-38.4165, -6.5205]",2516904,-38.4165,-6.5205
Ulianópolis,PA,66.77,CLARO,"[-47.5065, -3.7665]",1508126,-47.5065,-3.7665
Umari,CE,63.02,VIVO,"[-38.6955, -6.6465]",2313708,-38.6955,-6.6465
Umarizal,RN,32.25,TIM,"[-37.8225, -5.9895]",2414506,-37.8225,-5.9895
Umbaúba,SE,30.17,CLARO,"[-37.6605, -11.3895]",2807600,-37.6605,-11.3895
Umburanas,BA,27.22,VIVO,"[-41.3235, -10.7325]",2932457,-41.3235,-10.7325
Umburatiba,MG,28.22,VIVO,"[-40.5765, -17.2485]",3170305,-40.5765,-17.2485
Umbuzeiro,PB,69.86,VIVO,"[-35.6625, -7.6905]",2517001,-35.6625,-7.6905
Umirim,CE,63.69,VIVO,"[-39.3525, -3.6765]",2313757,-39.3525,-3.6765
Umuarama,PR,87.63,CLARO,"[-53.3295, -23.8095]",4128104,-53.3295,-23.8095
Una,BA,57.6,CLARO,"[-38.9835, -15.3495]",2932507,-38.9835,-15.3495
Unaí,MG,104.53,CLARO,"[-46.8945, -16.3755]",3170404,-46.8945,-16.3755
Unistalda,RS,26.87,VIVO,"[-55.1475, -29.0475]",4322376,-55.1475,-29.0475
União,PI,38.7,CLARO,"[-42.8625, -4.5945]",2211100,-42.8625,-4.5945
União Paulista,SP,64.03,VIVO,"[-49.9005, -20.8845]",3555703,-49.9005,-20.8845
União da Vitória,PR,48.12,VIVO,"[-51.0615, -26.2305]",4128203,-51.0615,-26.2305
União de Minas,MG,25.88,CLARO,"[-50.3325, -19.4985]",3170438,-50.3325,-19.4985
União dos Palmares,AL,33.06,VIVO,"[-36.0225, -9.1485]",2709301,-36.0225,-9.1485
Upanema,RN,9.04,TIM,"[-37.2645, -5.6385]",2414605,-37.2645,-5.6385
Urandi,BA,20.15,TIM,"[-42.6555, -14.7645]",2932606,-42.6555,-14.7645
Uraí,PR,62.36,CLARO,"[-50.8005, -23.1975]",4128401,-50.8005,-23.1975
Urbano Santos,MA,66.75,CLARO,"[-43.3935, -3.2085]",2112605,-43.3935,-3.2085
Uru,SP,76.61,VIVO,"[-49.2885, -21.7845]",3555901,-49.2885,-21.7845
Uruana,GO,52.47,VIVO,"[-49.6755, -15.5115]",5221700,-49.6755,-15.5115
Uruana de Minas,MG,27.29,VIVO,"[-46.2645, -16.0605]",3170479,-46.2645,-16.0605
Uruará,PA,39.5,VIVO,"[-53.7345, -3.7125]",1508159,-53.7345,-3.7125
Uruaçu,GO,60.86,CLARO,"[-49.1445, -14.5125]",5221601,-49.1445,-14.5125
Urubici,SC,61.03,CLARO,"[-49.5945, -28.0125]",4218905,-49.5945,-28.0125
Uruburetama,CE,32.12,CLARO,"[-39.5145, -3.6225]",2313807,-39.5145,-3.6225
Urucará,AM,8.05,VIVO,"[-57.7485, -2.5335]",1304302,-57.7485,-2.5335
Urucuia,MG,20.95,VIVO,"[-45.7425, -16.1235]",3170529,-45.7425,-16.1235
Urucurituba,AM,51.68,CLARO,"[-58.1625, -3.1275]",1304401,-58.1625,-3.1275
Urucânia,MG,83.86,VIVO,"[-42.7815, -20.3445]",3170503,-42.7815,-20.3445
Uruguaiana,RS,55.6,VIVO,"[-57.1095, -29.7855]",4322400,-57.1095,-29.7855
Uruoca,CE,28.56,VIVO,"[-40.7295, -3.3705]",2313906,-40.7295,-3.3705
Urupema,SC,63.53,VIVO,"[-49.8825, -27.9585]",4218954,-49.8825,-27.9585
Urupá,RO,24.73,CLARO,"[-62.3745, -11.1195]",1101708,-62.3745,-11.1195
Urupês,SP,62.77,VIVO,"[-49.2885, -21.2085]",3556008,-49.2885,-21.2085
Urussanga,SC,40.78,CLARO,"[-49.3245, -28.5255]",4219002,-49.3245,-28.5255
Urutaí,GO,19.28,CLARO,"[-48.1995, -17.4645]",5221809,-48.1995,-17.4645
Uruçuca,BA,38.67,VIVO,"[-39.2715, -14.5935]",2932705,-39.2715,-14.5935
Uruçuí,PI,55.37,CLARO,"[-44.5095, -7.2855]",2211209,-44.5095,-7.2855
Urânia,SP,71.94,VIVO,"[-50.6565, -20.2365]",3555802,-50.6565,-20.2365
Utinga,BA,44.46,VIVO,"[-41.1075, -12.0915]",2932804,-41.1075,-12.0915
Vacaria,RS,73.59,VIVO,"[-50.9625, -28.5165]",4322509,-50.9625,-28.5165
Vale Real,RS,33.27,VIVO,"[-51.2595, -29.3985]",4322541,-51.2595,-29.3985
Vale Verde,RS,43.32,VIVO,"[-52.1775, -29.7855]",4322525,-52.1775,-29.7855
Vale do Anari,RO,71.0,CLARO,"[-62.1765, -9.8505]",1101757,-62.1765,-9.8505
Vale do Paraíso,RO,40.53,CLARO,"[-62.1315, -10.4265]",1101807,-62.1315,-10.4265
Vale do Sol,RS,57.69,VIVO,"[-52.6635, -29.6685]",4322533,-52.6635,-29.6685
Valente,BA,41.19,CLARO,"[-39.4605, -11.4255]",2933000,-39.4605,-11.4255
Valentim Gentil,SP,69.37,VIVO,"[-50.0895, -20.4165]",3556107,-50.0895,-20.4165
Valença,BA,29.48,VIVO,"[-39.0735, -13.3785]",2932903,-39.0735,-13.3785
Valença,RJ,89.04,VIVO,"[-43.7265, -22.2705]",3306107,-43.7265,-22.2705
Valença do Piauí,PI,26.32,TIM,"[-41.7375, -6.4125]",2211308,-41.7375,-6.4125
Valinhos,SP,65.63,TIM,"[-46.9665, -22.9095]",3556206,-46.9665,-22.9095
Valparaíso,SP,49.16,TIM,"[-50.8545, -21.2265]",3556305,-50.8545,-21.2265
Valparaíso de Goiás,GO,60.82333333333333,CLARO,"[-47.9835, -16.0605]",5221858,-47.9835,-16.0605
Vanini,RS,49.06,CLARO,"[-51.8445, -28.4715]",4322558,-51.8445,-28.4715
Vargem,SC,64.96,CLARO,"[-50.9805, -27.4905]",4219150,-50.9805,-27.4905
Vargem,SP,54.19,TIM,"[-46.4445, -22.9185]",3556354,-46.4445,-22.9185
Vargem Alegre,MG,24.68,VIVO,"[-42.2955, -19.6065]",3170578,-42.2955,-19.6065
Vargem Alta,ES,32.14,VIVO,"[-41.0175, -20.7045]",3205036,-41.0175,-20.7045
Vargem Bonita,MG,71.97,VIVO,"[-46.2735, -20.3715]",3170602,-46.2735,-20.3715
Vargem Bonita,SC,53.08,VIVO,"[-51.7995, -26.8695]",4219176,-51.7995,-26.8695
Vargem Grande,MA,48.5,CLARO,"[-43.9155, -3.5415]",2112704,-43.9155,-3.5415
Vargem Grande Paulista,SP,70.58,CLARO,"[-47.0205, -23.6205]",3556453,-47.0205,-23.6205
Vargem Grande do Rio Pardo,MG,39.29,VIVO,"[-42.3135, -15.4035]",3170651,-42.3135,-15.4035
Vargem Grande do Sul,SP,54.22,VIVO,"[-46.9035, -21.8565]",3556404,-46.9035,-21.8565
Vargeão,SC,32.61,CLARO,"[-52.1685, -26.8785]",4219101,-52.1685,-26.8785
Varginha,MG,92.97,CLARO,"[-45.4185, -21.6225]",3170701,-45.4185,-21.6225
Varjota,CE,44.32,CLARO,"[-40.4685, -4.1985]",2313955,-40.4685,-4.1985
Varjão,GO,56.35,CLARO,"[-49.6395, -17.0415]",5221908,-49.6395,-17.0415
Varjão de Minas,MG,31.89,VIVO,"[-46.0305, -18.3735]",3170750,-46.0305,-18.3735
Varre-Sai,RJ,70.1,VIVO,"[-41.8635, -20.9295]",3306156,-41.8635,-20.9295
Varzedo,BA,14.15,VIVO,"[-39.3975, -12.9825]",2933174,-39.3975,-12.9825
Varzelândia,MG,12.03,TIM,"[-44.0415, -15.7005]",3170909,-44.0415,-15.7005
Vassouras,RJ,75.85,CLARO,"[-43.5285, -22.3245]",3306206,-43.5285,-22.3245
Vazante,MG,94.67,CLARO,"[-46.9035, -17.9865]",3171006,-46.9035,-17.9865
Venda Nova do Imigrante,ES,69.87,CLARO,"[-41.1345, -20.3265]",3205069,-41.1345,-20.3265
Ventania,PR,22.15,CLARO,"[-50.2425, -24.2505]",4128534,-50.2425,-24.2505
Venturosa,PE,49.0,CLARO,"[-36.8685, -8.5725]",2616001,-36.8685,-8.5725
Venâncio Aires,RS,71.19,CLARO,"[-52.1865, -29.6235]",4322608,-52.1865,-29.6235
Vera,MT,53.15,VIVO,"[-55.3005, -12.2805]",5108501,-55.3005,-12.2805
Vera Cruz,BA,78.98,CLARO,"[-38.6685, -13.0365]",2933208,-38.6685,-13.0365
Vera Cruz,RN,16.755,VIVO,"[-35.4285, -6.0435]",2414803,-35.4285,-6.0435
Vera Cruz,RS,33.63,CLARO,"[-52.5105, -29.7135]",4322707,-52.5105,-29.7135
Vera Cruz,SP,61.4,VIVO,"[-49.8285, -22.2165]",3556602,-49.8285,-22.2165
Vera Cruz do Oeste,PR,63.91,CLARO,"[-53.8785, -25.0695]",4128559,-53.8785,-25.0695
Vera Mendes,PI,38.39,CLARO,"[-41.4855, -7.6095]",2211506,-41.4855,-7.6095
Veranópolis,RS,61.07,VIVO,"[-51.5385, -28.9305]",4322806,-51.5385,-28.9305
Verdejante,PE,43.46,TIM,"[-38.9745, -7.9245]",2616100,-38.9745,-7.9245
Verdelândia,MG,36.99,VIVO,"[-43.6005, -15.6015]",3171030,-43.6005,-15.6015
Veredinha,MG,40.12,VIVO,"[-42.7545, -17.5455]",3171071,-42.7545,-17.5455
Vermelho Novo,MG,54.36,VIVO,"[-42.2595, -20.0385]",3171154,-42.2595,-20.0385
Vertente do Lério,PE,55.18,VIVO,"[-35.8515, -7.7715]",2616183,-35.8515,-7.7715
Vertentes,PE,30.71,VIVO,"[-35.9865, -7.9065]",2616209,-35.9865,-7.9065
Verê,PR,47.34,CLARO,"[-52.9065, -25.8795]",4128609,-52.9065,-25.8795
Veríssimo,MG,87.39,CLARO,"[-48.3075, -19.6695]",3171105,-48.3075,-19.6695
Vespasiano,MG,94.23,TIM,"[-43.9155, -19.6965]",3171204,-43.9155,-19.6965
Viadutos,RS,23.15,VIVO,"[-52.0245, -27.5715]",4322905,-52.0245,-27.5715
Viamão,RS,162.85999999999999,TIM,"[-51.1065, -30.0645]",4323002,-51.1065,-30.0645
Viana,ES,63.39,CLARO,"[-40.4685, -20.3895]",3205101,-40.4685,-20.3895
Viana,MA,54.08,CLARO,"[-44.9955, -3.2175]",2112803,-44.9955,-3.2175
Vianópolis,GO,41.03,VIVO,"[-48.5145, -16.7445]",5222005,-48.5145,-16.7445
Vicente Dutra,RS,53.51,VIVO,"[-53.4105, -27.1665]",4323101,-53.4105,-27.1665
Vicentina,MS,39.53,VIVO,"[-54.4455, -22.4145]",5008404,-54.4455,-22.4145
Vicentinópolis,GO,41.29,VIVO,"[-49.8105, -17.7255]",5222054,-49.8105,-17.7255
Victor Graeff,RS,64.31,VIVO,"[-52.7445, -28.5615]",4323200,-52.7445,-28.5615
Vicência,PE,24.18,VIVO,"[-35.3205, -7.6545]",2616308,-35.3205,-7.6545
Videira,SC,65.31,CLARO,"[-51.0795, -26.9955]",4219309,-51.0795,-26.9955
Vieiras,MG,27.44,VIVO,"[-42.2415, -20.8665]",3171402,-42.2415,-20.8665
Vigia,PA,63.67,CLARO,"[-48.1275, -0.8685]",1508209,-48.1275,-0.8685
Vila Bela da Santíssima Trindade,MT,34.31,TIM,"[-59.9445, -15.0075]",5105507,-59.9445,-15.0075
Vila Boa,GO,30.68,VIVO,"[-47.0565, -15.0345]",5222203,-47.0565,-15.0345
Vila Flor,RN,20.68,CLARO,"[-35.0775, -6.3135]",2415008,-35.0775,-6.3135
Vila Flores,RS,51.46,VIVO,"[-51.5565, -28.8585]",4323309,-51.5565,-28.8585
Vila Maria,RS,44.79,VIVO,"[-52.1505, -28.5255]",4323408,-52.1505,-28.5255
Vila Nova do Piauí,PI,29.48,CLARO,"[-40.9365, -7.1415]",2211605,-40.9365,-7.1415
Vila Nova do Sul,RS,60.67,VIVO,"[-53.8785, -30.3435]",4323457,-53.8785,-30.3435
Vila Nova dos Martírios,MA,45.49,CLARO,"[-48.1365, -5.1795]",2112852,-48.1365,-5.1795
Vila Pavão,ES,57.63,VIVO,"[-40.6035, -18.5265]",3205150,-40.6035,-18.5265
Vila Propício,GO,24.73,TIM,"[-48.8835, -15.4485]",5222302,-48.8835,-15.4485
Vila Rica,MT,3.96,CLARO,"[-51.1245, -10.0125]",5108600,-51.1245,-10.0125
Vila Valério,ES,62.78,VIVO,"[-40.2705, -18.9945]",3205176,-40.2705,-18.9945
Vila Velha,ES,154.43,VIVO,"[-40.2885, -20.3265]",3205200,-40.2885,-20.3265
Vilhena,RO,84.35,CLARO,"[-60.1425, -12.7575]",1100304,-60.1425,-12.7575
Vinhedo,SP,49.19,VIVO,"[-47.0025, -23.0715]",3556701,-47.0025,-23.0715
Viradouro,SP,42.81,VIVO,"[-48.2895, -20.8665]",3556800,-48.2895,-20.8665
Virgem da Lapa,MG,30.43,VIVO,"[-42.3405, -16.8075]",3171600,-42.3405,-16.8075
Virginópolis,MG,41.86,VIVO,"[-42.7185, -18.8235]",3171808,-42.7185,-18.8235
Virgolândia,MG,29.41,VIVO,"[-42.3045, -18.4725]",3171907,-42.3045,-18.4725
Virgínia,MG,45.61,VIVO,"[-45.1125, -22.3335]",3171709,-45.1125,-22.3335
Virmond,PR,46.74,VIVO,"[-52.2045, -25.3755]",4128658,-52.2045,-25.3755
Visconde do Rio Branco,MG,62.22,CLARO,"[-42.8445, -21.0285]",3172004,-42.8445,-21.0285
Viseu,PA,78.9,CLARO,"[-46.1385, -1.2105]",1508308,-46.1385,-1.2105
Vista Alegre,RS,56.15,VIVO,"[-53.4915, -27.3735]",4323507,-53.4915,-27.3735
Vista Alegre do Alto,SP,42.52,VIVO,"[-48.6225, -21.1725]",3556909,-48.6225,-21.1725
Vista Alegre do Prata,RS,49.9,VIVO,"[-51.7815, -28.8045]",4323606,-51.7815,-28.8045
Vista Gaúcha,RS,51.35,VIVO,"[-53.6985, -27.2925]",4323705,-53.6985,-27.2925
Vista Serrana,PB,33.2,VIVO,"[-37.5705, -6.7365]",2505501,-37.5705,-6.7365
Vitor Meireles,SC,52.83,TIM,"[-49.8375, -26.8785]",4219358,-49.8375,-26.8785
Vitorino,PR,65.83,CLARO,"[-52.7805, -26.2665]",4128708,-52.7805,-26.2665
Vitorino Freire,MA,63.7,CLARO,"[-45.2475, -4.2885]",2113009,-45.2475,-4.2885
Vitória,ES,173.72,CLARO,"[-40.2345, -20.2905]",3205309,-40.2345,-20.2905
Vitória Brasil,SP,54.66,VIVO,"[-50.4855, -20.2005]",3556958,-50.4855,-20.2005
Vitória da Conquista,BA,211.95999999999998,CLARO,"[-40.8825, -14.8365]",2933307,-40.8825,-14.8365
Vitória de Santo Antão,PE,63.39,CLARO,"[-35.3025, -8.1045]",2616407,-35.3025,-8.1045
Vitória do Jari,AP,9.93,VIVO,"[-52.4205, -0.9315]",1600808,-52.4205,-0.9315
Vitória do Mearim,MA,49.98,TIM,"[-44.8695, -3.4785]",2112902,-44.8695,-3.4785
Vitória do Xingu,PA,26.5,VIVO,"[-52.0155, -2.9025]",1508357,-52.0155,-2.9025
Viçosa,AL,24.06,TIM,"[-36.2385, -9.3825]",2709400,-36.2385,-9.3825
Viçosa,MG,70.14,CLARO,"[-42.8715, -20.7225]",3171303,-42.8715,-20.7225
Viçosa do Ceará,CE,39.32,TIM,"[-41.0895, -3.5595]",2314102,-41.0895,-3.5595
Volta Grande,MG,38.56,VIVO,"[-42.5385, -21.7665]",3172103,-42.5385,-21.7665
Volta Redonda,RJ,136.04500000000002,CLARO,"[-44.1225, -22.5135]",3306305,-44.1225,-22.5135
Votorantim,SP,81.89500000000001,VIVO,"[-47.4705, -23.5395]",3557006,-47.4705,-23.5395
Votuporanga,SP,89.36,VIVO,"[-49.9005, -20.4435]",3557105,-49.9005,-20.4435
Várzea,PB,43.52,TIM,"[-36.9855, -6.7725]",2517100,-36.9855,-6.7725
Várzea,RN,16.17,VIVO,"[-35.3745, -6.3495]",2414704,-35.3745,-6.3495
Várzea Alegre,CE,58.81,CLARO,"[-39.3075, -6.7995]",2314003,-39.3075,-6.7995
Várzea Branca,PI,65.77,VIVO,"[-42.9615, -9.2385]",2211357,-42.9615,-9.2385
Várzea Grande,MT,218.14999999999998,CLARO,"[-56.1195, -15.6465]",5108402,-56.1195,-15.6465
Várzea Nova,BA,10.65,CLARO,"[-40.9455, -11.2635]",2933158,-40.9455,-11.2635
Várzea Paulista,SP,47.56,CLARO,"[-46.8225, -23.2245]",3556503,-46.8225,-23.2245
Várzea da Palma,MG,27.8,CLARO,"[-44.7255, -17.5905]",3170800,-44.7255,-17.5905
Várzea da Roça,BA,21.58,VIVO,"[-40.1355, -11.6145]",2933059,-40.1355,-11.6145
Várzea do Poço,BA,20.1,VIVO,"[-40.3065, -11.5245]",2933109,-40.3065,-11.5245
Wagner,BA,37.52,TIM,"[-41.1705, -12.2805]",2933406,-41.1705,-12.2805
Wanderley,BA,48.52,VIVO,"[-43.8975, -12.1275]",2933455,-43.8975,-12.1275
Wanderlândia,TO,59.95,CLARO,"[-47.9655, -6.8535]",1722081,-47.9655,-6.8535
Wenceslau Braz,MG,36.09,VIVO,"[-45.3645, -22.5315]",3172202,-45.3645,-22.5315
Wenceslau Braz,PR,76.3,CLARO,"[-49.8015, -23.8725]",4128500,-49.8015,-23.8725
Wenceslau Guimarães,BA,34.49,VIVO,"[-39.4695, -13.6845]",2933505,-39.4695,-13.6845
Westfália,RS,20.6,CLARO,"[-51.7635, -29.4255]",4323770,-51.7635,-29.4255
Xambioá,TO,29.46,CLARO,"[-48.5235, -6.4125]",1722107,-48.5235,-6.4125
Xambrê,PR,68.14,CLARO,"[-53.4915, -23.7375]",4128807,-53.4915,-23.7375
Xangri-lá,RS,107.345,CLARO,"[-50.0355, -29.7945]",4323804,-50.0355,-29.7945
Xanxerê,SC,50.19,CLARO,"[-52.3935, -26.8785]",4219507,-52.3935,-26.8785
Xapuri,AC,43.28,CLARO,"[-68.4945, -10.6515]",1200708,-68.4945,-10.6515
Xaxim,SC,62.24,VIVO,"[-52.5555, -26.9685]",4219705,-52.5555,-26.9685
